SprungID,Sprungtyp,DJump_SIG_I_x LapEnd,DJump_SIG_I_y LapEnd,DJump_SIG_I_z LapEnd,DJump_Abs_I_x LapEnd,DJump_Abs_I_y LapEnd,DJump_Abs_I_z LapEnd,0-ACC_N,0-ACC_N_ROT_filtered,0-Acc_x_Fil,0-Acc_y_Fil,0-Acc_z_Fil,0-Gyro_x_Fil,0-Gyro_y_Fil,0-Gyro_z_Fil,25-ACC_N,25-ACC_N_ROT_filtered,25-Acc_x_Fil,25-Acc_y_Fil,25-Acc_z_Fil,25-Gyro_x_Fil,25-Gyro_y_Fil,25-Gyro_z_Fil,50-ACC_N,50-ACC_N_ROT_filtered,50-Acc_x_Fil,50-Acc_y_Fil,50-Acc_z_Fil,50-Gyro_x_Fil,50-Gyro_y_Fil,50-Gyro_z_Fil,75-ACC_N,75-ACC_N_ROT_filtered,75-Acc_x_Fil,75-Acc_y_Fil,75-Acc_z_Fil,75-Gyro_x_Fil,75-Gyro_y_Fil,75-Gyro_z_Fil
20191007-1159-FRANKFURT_1-01-371,Salto C,-16.979,340.101,-8.862,33.197,408.208,48.077,27.492,38.171,-2.046,-0.248,14.842,-4.813,42.401,9.99,27.492,38.171,-2.046,-0.248,14.842,-4.813,42.401,9.99,27.492,38.171,-2.046,-0.248,14.842,-4.813,42.401,9.99,27.492,38.171,-2.046,-0.248,14.842,-4.813,42.401,9.99
20191007-1159-FRANKFURT_1-01-372,3/4 Salto vw A,7.84,-277.763,16.335,19.734,298.028,33.924,22.868,34.616,3.285,-1.317,16.416,16.289,-21.151,4.91,22.868,34.616,3.285,-1.317,16.416,16.289,-21.151,4.91,22.868,34.616,3.285,-1.317,16.416,16.289,-21.151,4.91,22.868,34.616,3.285,-1.317,16.416,16.289,-21.151,4.91
20191007-1159-FRANKFURT_1-01-373,Baby- Fliffis C,53.102,-121.054,189.795,77.723,473.873,224.938,44.704,55.907,-30.215,-1.789,8.9,3.866,-238.647,7.894,44.704,55.907,-30.215,-1.789,8.9,3.866,-238.647,7.894,44.704,55.907,-30.215,-1.789,8.9,3.866,-238.647,7.894,44.704,55.907,-30.215,-1.789,8.9,3.866,-238.647,7.894
20191007-1159-FRANKFURT_1-01-385,Barani C,-27.956,-6.846,165.37,69.689,328.998,205.592,32.917,44.063,-3.421,-2.01,17.102,33.69,-353.214,6.623,32.917,44.063,-3.421,-2.01,17.102,33.69,-353.214,6.623,32.917,44.063,-3.421,-2.01,17.102,33.69,-353.214,6.623,32.917,44.063,-3.421,-2.01,17.102,33.69,-353.214,6.623
20191007-1159-FRANKFURT_1-01-386,Salto C,-17.014,334.797,-7.35,34.73,382.725,49.42,27.708,38.181,-1.086,-0.403,14.737,-5.506,58.25,23.118,27.708,38.181,-1.086,-0.403,14.737,-5.506,58.25,23.118,27.708,38.181,-1.086,-0.403,14.737,-5.506,58.25,23.118,27.708,38.181,-1.086,-0.403,14.737,-5.506,58.25,23.118
20191007-1159-FRANKFURT_1-01-387,3/4 Salto vw A,-1.166,-270.495,3.077,19.177,312.588,27.898,22.907,34.529,5.207,-0.202,15.963,1.13,-6.773,6.813,22.907,34.529,5.207,-0.202,15.963,1.13,-6.773,6.813,22.907,34.529,5.207,-0.202,15.963,1.13,-6.773,6.813,22.907,34.529,5.207,-0.202,15.963,1.13,-6.773,6.813
20191007-1159-FRANKFURT_1-01-388,Baby- Fliffis C,-7.166,-180.079,176.383,72.412,440.102,232.598,36.194,46.498,-28.82,-0.401,8.68,-52.445,-262.162,6.859,36.194,46.498,-28.82,-0.401,8.68,-52.445,-262.162,6.859,36.194,46.498,-28.82,-0.401,8.68,-52.445,-262.162,6.859,36.194,46.498,-28.82,-0.401,8.68,-52.445,-262.162,6.859
20191007-1159-FRANKFURT_1-01-398,Barani C,-30.385,-0.652,183.71,74.645,314.705,204.951,32.824,44.384,-4.828,-0.45,16.76,30.955,-336.042,29.646,32.824,44.384,-4.828,-0.45,16.76,30.955,-336.042,29.646,32.824,44.384,-4.828,-0.45,16.76,30.955,-336.042,29.646,32.824,44.384,-4.828,-0.45,16.76,30.955,-336.042,29.646
20191007-1159-FRANKFURT_1-01-399,Salto C,14.955,351.413,-19.87,30.91,398.336,42.178,26.155,37.675,1.699,-0.671,12.721,10.844,71.694,10.49,26.155,37.675,1.699,-0.671,12.721,10.844,71.694,10.49,26.155,37.675,1.699,-0.671,12.721,10.844,71.694,10.49,26.155,37.675,1.699,-0.671,12.721,10.844,71.694,10.49
20191007-1159-FRANKFURT_1-01-400,3/4 Salto vw A,10.688,-277.224,12.301,17.632,304.22,30.934,22.249,34.536,1.919,0.319,15.99,7.591,-18.594,2.363,22.249,34.536,1.919,0.319,15.99,7.591,-18.594,2.363,22.249,34.536,1.919,0.319,15.99,7.591,-18.594,2.363,22.249,34.536,1.919,0.319,15.99,7.591,-18.594,2.363
20191007-1159-FRANKFURT_1-01-401,Baby- Fliffis C,-8.56,-18.237,154.141,56.47,412.872,208.197,40.178,50.525,-30.974,-1.342,3.509,2.373,-310.546,-36.357,40.178,50.525,-30.974,-1.342,3.509,2.373,-310.546,-36.357,40.178,50.525,-30.974,-1.342,3.509,2.373,-310.546,-36.357,40.178,50.525,-30.974,-1.342,3.509,2.373,-310.546,-36.357
20191007-1159-FRANKFURT_1-01-416,Barani C,-48.684,-42.775,194.396,84.293,307.555,209.223,33.445,45.111,-2.89,-2.43,16.647,37.898,-331.822,32.462,33.445,45.111,-2.89,-2.43,16.647,37.898,-331.822,32.462,33.445,45.111,-2.89,-2.43,16.647,37.898,-331.822,32.462,33.445,45.111,-2.89,-2.43,16.647,37.898,-331.822,32.462
20191007-1159-FRANKFURT_1-01-417,Salto C,0.046,346.631,6.744,31.879,402.19,47.86,27.851,38.47,-2.006,-0.3,15.439,-3.564,30.094,20.057,27.851,38.47,-2.006,-0.3,15.439,-3.564,30.094,20.057,27.851,38.47,-2.006,-0.3,15.439,-3.564,30.094,20.057,27.851,38.47,-2.006,-0.3,15.439,-3.564,30.094,20.057
20191007-1159-FRANKFURT_1-01-418,3/4 Salto vw A,-2.066,-274.548,12.161,19.159,314.059,40.629,24.122,35.15,3.981,-0.02,16.791,5.793,-11.107,2.838,24.122,35.15,3.981,-0.02,16.791,5.793,-11.107,2.838,24.122,35.15,3.981,-0.02,16.791,5.793,-11.107,2.838,24.122,35.15,3.981,-0.02,16.791,5.793,-11.107,2.838
20191007-1159-FRANKFURT_1-01-419,Baby- Fliffis C,5.631,-112.999,191.453,48.425,400.741,218.239,39.347,49.966,-31.362,-1.548,6.319,1.164,-308.777,8.794,39.347,49.966,-31.362,-1.548,6.319,1.164,-308.777,8.794,39.347,49.966,-31.362,-1.548,6.319,1.164,-308.777,8.794,39.347,49.966,-31.362,-1.548,6.319,1.164,-308.777,8.794
20191007-1159-FRANKFURT_1-01-431,Fliffis C,59.988,-389.604,170.987,76.326,717.266,237.042,51.09,56.687,-20.482,-3.726,15.891,54.355,-561.117,-20.451,51.09,56.687,-20.482,-3.726,15.891,54.355,-561.117,-20.451,51.09,56.687,-20.482,-3.726,15.891,54.355,-561.117,-20.451,51.09,56.687,-20.482,-3.726,15.891,54.355,-561.117,-20.451
20191007-1159-FRANKFURT_1-01-432,Salto B,-34.393,332.815,-45.345,48.03,334.516,60.183,27.037,38.107,-1.661,0.284,14.905,6.297,182.349,-15.72,27.037,38.107,-1.661,0.284,14.905,6.297,182.349,-15.72,27.037,38.107,-1.661,0.284,14.905,6.297,182.349,-15.72,27.037,38.107,-1.661,0.284,14.905,6.297,182.349,-15.72
20191007-1159-FRANKFURT_1-01-433,Barani A,3.45,-10.451,34.861,20.162,145.167,65.688,20.926,34.0,3.49,0.77,16.688,-6.96,5.974,64.877,20.926,34.0,3.49,0.77,16.688,-6.96,5.974,64.877,20.926,34.0,3.49,0.77,16.688,-6.96,5.974,64.877,20.926,34.0,3.49,0.77,16.688,-6.96,5.974,64.877
20191007-1159-FRANKFURT_1-01-448,Fliffis C,-12.067,-367.031,190.365,82.474,680.619,232.671,50.902,56.171,-20.007,-2.004,17.059,37.111,-567.889,18.102,50.902,56.171,-20.007,-2.004,17.059,37.111,-567.889,18.102,50.902,56.171,-20.007,-2.004,17.059,37.111,-567.889,18.102,50.902,56.171,-20.007,-2.004,17.059,37.111,-567.889,18.102
20191007-1159-FRANKFURT_1-01-449,Salto B,4.465,332.801,-32.309,52.716,409.913,69.754,26.979,37.125,-2.816,-1.126,17.078,-6.066,43.42,8.002,26.979,37.125,-2.816,-1.126,17.078,-6.066,43.42,8.002,26.979,37.125,-2.816,-1.126,17.078,-6.066,43.42,8.002,26.979,37.125,-2.816,-1.126,17.078,-6.066,43.42,8.002
20191007-1159-FRANKFURT_1-01-450,Barani A,1.039,74.854,188.143,63.03,307.506,220.096,29.058,40.332,-0.079,2.712,16.963,-19.518,-229.966,70.954,29.058,40.332,-0.079,2.712,16.963,-19.518,-229.966,70.954,29.058,40.332,-0.079,2.712,16.963,-19.518,-229.966,70.954,29.058,40.332,-0.079,2.712,16.963,-19.518,-229.966,70.954
20191008-1157-FRANKFURT_1-01-8,Salto A,-22.208,337.316,-1.3,31.964,337.316,39.667,22.98,34.194,-0.929,-1.336,15.867,-10.835,201.976,1.009,22.98,34.194,-0.929,-1.336,15.867,-10.835,201.976,1.009,22.98,34.194,-0.929,-1.336,15.867,-10.835,201.976,1.009,22.98,34.194,-0.929,-1.336,15.867,-10.835,201.976,1.009
20191008-1157-FRANKFURT_1-01-17,Salto A,-16.048,341.941,-21.441,26.352,341.941,37.112,26.153,37.397,-0.27,0.307,14.53,-19.103,180.128,-15.008,26.153,37.397,-0.27,0.307,14.53,-19.103,180.128,-15.008,26.153,37.397,-0.27,0.307,14.53,-19.103,180.128,-15.008,26.153,37.397,-0.27,0.307,14.53,-19.103,180.128,-15.008
20191008-1157-FRANKFURT_1-01-19,Salto B,30.188,342.693,-10.569,45.367,397.47,40.349,26.763,36.445,-4.687,-0.781,16.254,2.509,27.017,10.68,26.763,36.445,-4.687,-0.781,16.254,2.509,27.017,10.68,26.763,36.445,-4.687,-0.781,16.254,2.509,27.017,10.68,26.763,36.445,-4.687,-0.781,16.254,2.509,27.017,10.68
20191008-1157-FRANKFURT_1-01-21,Salto A,-15.032,342.55,-6.261,23.74,342.55,33.641,24.04,34.812,-1.137,0.138,14.952,-7.634,222.253,-17.957,24.04,34.812,-1.137,0.138,14.952,-7.634,222.253,-17.957,24.04,34.812,-1.137,0.138,14.952,-7.634,222.253,-17.957,24.04,34.812,-1.137,0.138,14.952,-7.634,222.253,-17.957
20191008-1157-FRANKFURT_1-01-32,Salto A,3.22,340.708,-8.47,23.124,340.708,41.364,23.458,34.531,-0.792,-0.252,15.226,-2.32,223.343,-20.645,23.458,34.531,-0.792,-0.252,15.226,-2.32,223.343,-20.645,23.458,34.531,-0.792,-0.252,15.226,-2.32,223.343,-20.645,23.458,34.531,-0.792,-0.252,15.226,-2.32,223.343,-20.645
20191008-1157-FRANKFURT_1-01-34,Salto B,-2.825,340.661,-9.135,38.921,384.984,64.531,25.123,35.664,-4.632,-1.012,15.055,6.986,55.713,14.158,25.123,35.664,-4.632,-1.012,15.055,6.986,55.713,14.158,25.123,35.664,-4.632,-1.012,15.055,6.986,55.713,14.158,25.123,35.664,-4.632,-1.012,15.055,6.986,55.713,14.158
20191008-1157-FRANKFURT_1-01-36,Salto A,-7.477,337.382,9.054,28.501,337.382,34.996,25.539,36.359,-0.813,-1.013,16.016,2.287,239.671,5.335,25.539,36.359,-0.813,-1.013,16.016,2.287,239.671,5.335,25.539,36.359,-0.813,-1.013,16.016,2.287,239.671,5.335,25.539,36.359,-0.813,-1.013,16.016,2.287,239.671,5.335
20191008-1157-FRANKFURT_1-01-39,Salto A,-21.914,341.163,-23.916,35.282,351.681,34.417,23.636,34.39,3.941,1.107,13.988,-2.542,199.472,-31.649,23.636,34.39,3.941,1.107,13.988,-2.542,199.472,-31.649,23.636,34.39,3.941,1.107,13.988,-2.542,199.472,-31.649,23.636,34.39,3.941,1.107,13.988,-2.542,199.472,-31.649
20191008-1157-FRANKFURT_1-01-54,Salto A,-28.544,342.627,-17.791,41.641,342.627,41.101,24.464,35.65,-0.414,0.175,14.992,-7.526,220.307,-26.2,24.464,35.65,-0.414,0.175,14.992,-7.526,220.307,-26.2,24.464,35.65,-0.414,0.175,14.992,-7.526,220.307,-26.2,24.464,35.65,-0.414,0.175,14.992,-7.526,220.307,-26.2
20191008-1157-FRANKFURT_1-01-56,Salto B,-15.496,325.718,-36.235,37.782,367.446,64.752,27.578,37.622,-3.715,2.03,16.679,1.99,32.934,6.798,27.578,37.622,-3.715,2.03,16.679,1.99,32.934,6.798,27.578,37.622,-3.715,2.03,16.679,1.99,32.934,6.798,27.578,37.622,-3.715,2.03,16.679,1.99,32.934,6.798
20191008-1157-FRANKFURT_1-01-68,Salto A,-7.799,343.513,-12.934,29.696,343.513,40.395,23.814,34.26,0.474,-0.866,15.161,-4.127,226.053,-1.294,23.814,34.26,0.474,-0.866,15.161,-4.127,226.053,-1.294,23.814,34.26,0.474,-0.866,15.161,-4.127,226.053,-1.294,23.814,34.26,0.474,-0.866,15.161,-4.127,226.053,-1.294
20191008-1157-FRANKFURT_1-01-70,Salto B,-12.639,340.015,-9.286,47.913,386.161,55.128,28.896,38.608,-5.558,-2.021,16.369,3.265,18.306,-4.87,28.896,38.608,-5.558,-2.021,16.369,3.265,18.306,-4.87,28.896,38.608,-5.558,-2.021,16.369,3.265,18.306,-4.87,28.896,38.608,-5.558,-2.021,16.369,3.265,18.306,-4.87
20191008-1157-FRANKFURT_1-01-72,Salto A,-1.848,342.068,9.912,27.436,342.068,34.337,22.914,33.246,-0.659,-0.281,14.964,-12.274,206.064,0.941,22.914,33.246,-0.659,-0.281,14.964,-12.274,206.064,0.941,22.914,33.246,-0.659,-0.281,14.964,-12.274,206.064,0.941,22.914,33.246,-0.659,-0.281,14.964,-12.274,206.064,0.941
20191008-1157-FRANKFURT_1-01-88,Barani A,-109.739,56.964,182.764,116.269,291.135,192.782,28.716,40.257,-1.058,1.778,16.774,-15.182,-175.618,70.541,28.716,40.257,-1.058,1.778,16.774,-15.182,-175.618,70.541,28.716,40.257,-1.058,1.778,16.774,-15.182,-175.618,70.541,28.716,40.257,-1.058,1.778,16.774,-15.182,-175.618,70.541
20191008-1157-FRANKFURT_1-01-89,Salto A,-16.776,344.92,-11.455,26.592,344.92,33.552,24.312,35.118,0.112,-0.57,15.259,-5.101,216.491,-3.247,24.312,35.118,0.112,-0.57,15.259,-5.101,216.491,-3.247,24.312,35.118,0.112,-0.57,15.259,-5.101,216.491,-3.247,24.312,35.118,0.112,-0.57,15.259,-5.101,216.491,-3.247
20191008-1157-FRANKFURT_1-01-91,Barani A,-86.435,86.242,170.487,96.168,301.981,190.257,28.276,39.899,-1.749,2.266,16.833,-23.433,-179.502,71.547,28.276,39.899,-1.749,2.266,16.833,-23.433,-179.502,71.547,28.276,39.899,-1.749,2.266,16.833,-23.433,-179.502,71.547,28.276,39.899,-1.749,2.266,16.833,-23.433,-179.502,71.547
20191008-1157-FRANKFURT_1-01-92,Schraubensalto A,74.106,197.667,346.486,108.863,315.432,359.997,24.291,35.078,-1.831,1.071,16.915,91.675,189.862,157.261,24.291,35.078,-1.831,1.071,16.915,91.675,189.862,157.261,24.291,35.078,-1.831,1.071,16.915,91.675,189.862,157.261,24.291,35.078,-1.831,1.071,16.915,91.675,189.862,157.261
20191008-1157-FRANKFURT_1-01-111,Barani A,-80.225,57.279,190.228,106.628,289.402,205.171,27.813,39.43,0.587,0.939,16.236,18.499,-183.611,82.262,27.813,39.43,0.587,0.939,16.236,18.499,-183.611,82.262,27.813,39.43,0.587,0.939,16.236,18.499,-183.611,82.262,27.813,39.43,0.587,0.939,16.236,18.499,-183.611,82.262
20191008-1157-FRANKFURT_1-01-112,Salto A,-13.402,346.68,-9.064,30.13,346.68,48.314,21.896,32.989,0.594,1.208,14.448,-6.619,218.38,-39.467,21.896,32.989,0.594,1.208,14.448,-6.619,218.38,-39.467,21.896,32.989,0.594,1.208,14.448,-6.619,218.38,-39.467,21.896,32.989,0.594,1.208,14.448,-6.619,218.38,-39.467
20191008-1157-FRANKFURT_1-01-114,Barani A,-102.025,82.579,166.943,111.052,303.067,194.124,29.383,40.52,-1.893,2.055,18.295,-21.601,-174.499,70.911,29.383,40.52,-1.893,2.055,18.295,-21.601,-174.499,70.911,29.383,40.52,-1.893,2.055,18.295,-21.601,-174.499,70.911,29.383,40.52,-1.893,2.055,18.295,-21.601,-174.499,70.911
20191008-1157-FRANKFURT_1-01-115,Schraubensalto A,38.933,202.553,354.591,72.202,326.078,383.992,23.765,35.175,-4.19,1.365,16.428,45.153,175.034,238.07,23.765,35.175,-4.19,1.365,16.428,45.153,175.034,238.07,23.765,35.175,-4.19,1.365,16.428,45.153,175.034,238.07,23.765,35.175,-4.19,1.365,16.428,45.153,175.034,238.07
20191008-1157-FRANKFURT_1-01-128,Barani A,-78.605,74.706,176.264,108.569,280.981,208.219,27.752,39.286,0.869,0.57,18.278,6.606,-148.861,96.638,27.752,39.286,0.869,0.57,18.278,6.606,-148.861,96.638,27.752,39.286,0.869,0.57,18.278,6.606,-148.861,96.638,27.752,39.286,0.869,0.57,18.278,6.606,-148.861,96.638
20191008-1157-FRANKFURT_1-01-137,Barani A,-88.667,49.015,171.303,104.383,310.178,190.514,28.764,40.131,0.604,1.685,17.177,-0.853,-174.803,50.45,28.764,40.131,0.604,1.685,17.177,-0.853,-174.803,50.45,28.764,40.131,0.604,1.685,17.177,-0.853,-174.803,50.45,28.764,40.131,0.604,1.685,17.177,-0.853,-174.803,50.45
20191008-1157-FRANKFURT_1-01-138,Salto A,-6.976,347.622,-1.787,21.217,347.622,35.045,25.618,36.421,-1.119,-0.297,15.313,-11.165,209.314,-1.549,25.618,36.421,-1.119,-0.297,15.313,-11.165,209.314,-1.549,25.618,36.421,-1.119,-0.297,15.313,-11.165,209.314,-1.549,25.618,36.421,-1.119,-0.297,15.313,-11.165,209.314,-1.549
20191008-1157-FRANKFURT_1-01-140,Barani A,-106.389,81.043,179.999,115.648,299.168,190.403,27.875,39.3,-1.32,2.822,17.473,-19.632,-191.219,79.289,27.875,39.3,-1.32,2.822,17.473,-19.632,-191.219,79.289,27.875,39.3,-1.32,2.822,17.473,-19.632,-191.219,79.289,27.875,39.3,-1.32,2.822,17.473,-19.632,-191.219,79.289
20191008-1157-FRANKFURT_1-01-141,Schraubensalto A,75.729,190.173,344.634,97.641,313.116,382.127,24.354,35.537,-2.393,2.139,15.917,81.413,163.513,201.482,24.354,35.537,-2.393,2.139,15.917,81.413,163.513,201.482,24.354,35.537,-2.393,2.139,15.917,81.413,163.513,201.482,24.354,35.537,-2.393,2.139,15.917,81.413,163.513,201.482
20191008-1157-FRANKFURT_1-01-155,Barani A,-92.496,72.095,178.002,116.233,299.363,191.277,28.936,40.131,-0.817,0.871,18.517,-4.933,-149.393,77.126,28.936,40.131,-0.817,0.871,18.517,-4.933,-149.393,77.126,28.936,40.131,-0.817,0.871,18.517,-4.933,-149.393,77.126,28.936,40.131,-0.817,0.871,18.517,-4.933,-149.393,77.126
20191008-1157-FRANKFURT_1-01-156,Salto A,1.21,349.846,-11.648,25.128,349.846,40.198,24.628,35.598,-0.53,1.076,14.484,-4.685,242.261,-16.848,24.628,35.598,-0.53,1.076,14.484,-4.685,242.261,-16.848,24.628,35.598,-0.53,1.076,14.484,-4.685,242.261,-16.848,24.628,35.598,-0.53,1.076,14.484,-4.685,242.261,-16.848
20191008-1157-FRANKFURT_1-01-158,Barani A,-50.702,87.241,182.471,73.122,312.719,209.149,27.96,39.374,0.813,1.041,17.813,2.28,-186.099,76.804,27.96,39.374,0.813,1.041,17.813,2.28,-186.099,76.804,27.96,39.374,0.813,1.041,17.813,2.28,-186.099,76.804,27.96,39.374,0.813,1.041,17.813,2.28,-186.099,76.804
20191008-1157-FRANKFURT_1-01-159,Schraubensalto A,61.852,178.357,333.122,100.108,317.228,376.484,23.471,34.781,-1.157,3.159,15.848,90.064,175.732,203.308,23.471,34.781,-1.157,3.159,15.848,90.064,175.732,203.308,23.471,34.781,-1.157,3.159,15.848,90.064,175.732,203.308,23.471,34.781,-1.157,3.159,15.848,90.064,175.732,203.308
20191008-1157-FRANKFURT_1-01-177,Fliffis C,8.339,-369.621,177.731,105.507,675.976,224.947,53.885,58.962,-24.399,-3.365,15.953,54.544,-588.403,-13.882,53.885,58.962,-24.399,-3.365,15.953,54.544,-588.403,-13.882,53.885,58.962,-24.399,-3.365,15.953,54.544,-588.403,-13.882,53.885,58.962,-24.399,-3.365,15.953,54.544,-588.403,-13.882
20191008-1157-FRANKFURT_1-01-178,Salto B,29.582,338.969,-30.003,59.268,405.345,60.882,26.551,36.173,-3.017,-0.719,16.375,0.185,50.059,8.775,26.551,36.173,-3.017,-0.719,16.375,0.185,50.059,8.775,26.551,36.173,-3.017,-0.719,16.375,0.185,50.059,8.775,26.551,36.173,-3.017,-0.719,16.375,0.185,50.059,8.775
20191008-1157-FRANKFURT_1-01-179,Barani A,-66.325,95.923,166.864,82.562,309.971,205.301,29.088,40.339,1.456,1.663,17.383,6.07,-171.175,61.705,29.088,40.339,1.456,1.663,17.383,6.07,-171.175,61.705,29.088,40.339,1.456,1.663,17.383,6.07,-171.175,61.705,29.088,40.339,1.456,1.663,17.383,6.07,-171.175,61.705
20191008-1157-FRANKFURT_1-01-180,Salto A,14.965,330.931,-10.573,34.761,331.976,46.351,24.218,35.786,-0.788,-0.088,14.542,-6.087,248.431,-10.418,24.218,35.786,-0.788,-0.088,14.542,-6.087,248.431,-10.418,24.218,35.786,-0.788,-0.088,14.542,-6.087,248.431,-10.418,24.218,35.786,-0.788,-0.088,14.542,-6.087,248.431,-10.418
20191008-1157-FRANKFURT_1-01-181,Rudi,83.867,47.801,553.732,118.538,312.78,571.637,33.705,44.376,-5.282,5.1,15.533,-7.313,-229.64,278.387,33.705,44.376,-5.282,5.1,15.533,-7.313,-229.64,278.387,33.705,44.376,-5.282,5.1,15.533,-7.313,-229.64,278.387,33.705,44.376,-5.282,5.1,15.533,-7.313,-229.64,278.387
20191008-1157-FRANKFURT_1-01-198,Fliffis C,47.086,-305.519,168.659,93.694,688.535,225.89,52.763,57.785,-22.896,-4.313,15.383,68.001,-569.095,-28.747,52.763,57.785,-22.896,-4.313,15.383,68.001,-569.095,-28.747,52.763,57.785,-22.896,-4.313,15.383,68.001,-569.095,-28.747,52.763,57.785,-22.896,-4.313,15.383,68.001,-569.095,-28.747
20191008-1157-FRANKFURT_1-01-199,Salto B,1.12,347.461,-19.493,33.049,404.352,52.769,25.594,35.155,-2.859,0.701,15.074,5.68,53.16,-16.553,25.594,35.155,-2.859,0.701,15.074,5.68,53.16,-16.553,25.594,35.155,-2.859,0.701,15.074,5.68,53.16,-16.553,25.594,35.155,-2.859,0.701,15.074,5.68,53.16,-16.553
20191008-1157-FRANKFURT_1-01-200,Barani A,-88.213,69.675,158.92,110.705,290.334,208.112,26.547,38.957,-0.528,0.949,16.006,-0.998,-156.962,72.824,26.547,38.957,-0.528,0.949,16.006,-0.998,-156.962,72.824,26.547,38.957,-0.528,0.949,16.006,-0.998,-156.962,72.824,26.547,38.957,-0.528,0.949,16.006,-0.998,-156.962,72.824
20191008-1157-FRANKFURT_1-01-201,Salto A,-18.25,339.858,-20.604,25.67,341.066,38.87,25.214,35.68,0.505,0.672,17.024,-9.597,240.759,-24.727,25.214,35.68,0.505,0.672,17.024,-9.597,240.759,-24.727,25.214,35.68,0.505,0.672,17.024,-9.597,240.759,-24.727,25.214,35.68,0.505,0.672,17.024,-9.597,240.759,-24.727
20191008-1157-FRANKFURT_1-01-202,Rudi,66.54,14.371,538.944,85.166,329.828,558.615,32.69,43.306,-3.418,3.427,16.132,7.927,-226.079,246.406,32.69,43.306,-3.418,3.427,16.132,7.927,-226.079,246.406,32.69,43.306,-3.418,3.427,16.132,7.927,-226.079,246.406,32.69,43.306,-3.418,3.427,16.132,7.927,-226.079,246.406
20191008-1157-FRANKFURT_1-01-215,Fliffis C,18.757,-362.412,185.268,124.863,665.292,223.761,52.042,57.33,-22.129,-4.16,16.198,79.6,-575.478,-3.956,52.042,57.33,-22.129,-4.16,16.198,79.6,-575.478,-3.956,52.042,57.33,-22.129,-4.16,16.198,79.6,-575.478,-3.956,52.042,57.33,-22.129,-4.16,16.198,79.6,-575.478,-3.956
20191008-1157-FRANKFURT_1-01-216,Salto B,-13.269,347.939,-8.427,44.759,402.791,54.804,28.343,37.007,-2.133,1.454,17.495,-19.333,53.413,7.941,28.343,37.007,-2.133,1.454,17.495,-19.333,53.413,7.941,28.343,37.007,-2.133,1.454,17.495,-19.333,53.413,7.941,28.343,37.007,-2.133,1.454,17.495,-19.333,53.413,7.941
20191008-1157-FRANKFURT_1-01-217,Barani A,-89.603,84.274,160.041,94.156,293.826,185.663,27.968,39.354,0.044,1.053,18.355,-24.416,-161.617,79.074,27.968,39.354,0.044,1.053,18.355,-24.416,-161.617,79.074,27.968,39.354,0.044,1.053,18.355,-24.416,-161.617,79.074,27.968,39.354,0.044,1.053,18.355,-24.416,-161.617,79.074
20191008-1157-FRANKFURT_1-01-218,Salto A,-12.625,344.178,-11.066,23.131,346.657,28.267,25.092,35.665,1.733,-0.456,16.429,-8.58,280.083,-12.027,25.092,35.665,1.733,-0.456,16.429,-8.58,280.083,-12.027,25.092,35.665,1.733,-0.456,16.429,-8.58,280.083,-12.027,25.092,35.665,1.733,-0.456,16.429,-8.58,280.083,-12.027
20191008-1157-FRANKFURT_1-01-219,Rudi,141.286,38.538,529.245,155.167,341.954,555.959,32.887,43.31,-5.381,3.82,17.52,6.975,-255.872,229.239,32.887,43.31,-5.381,3.82,17.52,6.975,-255.872,229.239,32.887,43.31,-5.381,3.82,17.52,6.975,-255.872,229.239,32.887,43.31,-5.381,3.82,17.52,6.975,-255.872,229.239
20191008-1157-FRANKFURT_1-01-221,Barani C,-19.751,-30.744,191.19,71.003,319.006,222.216,34.702,45.236,-6.556,0.722,16.687,57.893,-351.046,53.442,34.702,45.236,-6.556,0.722,16.687,57.893,-351.046,53.442,34.702,45.236,-6.556,0.722,16.687,57.893,-351.046,53.442,34.702,45.236,-6.556,0.722,16.687,57.893,-351.046,53.442
20191008-1157-FRANKFURT_1-01-222,Salto C,-10.105,346.761,-23.459,43.341,371.507,63.92,29.281,39.286,-1.504,0.372,15.993,1.0,89.527,15.771,29.281,39.286,-1.504,0.372,15.993,1.0,89.527,15.771,29.281,39.286,-1.504,0.372,15.993,1.0,89.527,15.771,29.281,39.286,-1.504,0.372,15.993,1.0,89.527,15.771
20191008-1157-FRANKFURT_1-01-223,3/4 Salto vw A,-8.856,-280.733,12.04,32.976,310.163,56.455,25.184,36.624,2.536,0.42,16.538,3.55,-42.55,12.317,25.184,36.624,2.536,0.42,16.538,3.55,-42.55,12.317,25.184,36.624,2.536,0.42,16.538,3.55,-42.55,12.317,25.184,36.624,2.536,0.42,16.538,3.55,-42.55,12.317
20191008-1157-FRANKFURT_1-01-224,Baby- Fliffis C,-11.162,-92.01,177.645,57.602,443.806,228.646,41.893,52.354,-31.57,0.088,5.548,2.755,-330.647,-24.658,41.893,52.354,-31.57,0.088,5.548,2.755,-330.647,-24.658,41.893,52.354,-31.57,0.088,5.548,2.755,-330.647,-24.658,41.893,52.354,-31.57,0.088,5.548,2.755,-330.647,-24.658
